,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source
4052,5aa037e4-cd11-357f-bc3a-6dbcc4fced45,0.026,0.8125,16.0,25,default,outlier,outlier,1.0,1.0,13.0,E
4053,5b5afaa0-8bb0-3389-9dba-2a2b42efaa76,186.314,0.9090909090909091,11.0,122968,default,outlier,outlier,1.0,1.0,10.0,E
4054,5bd5a485-1e66-3546-aa7d-aafea3f516f9,0.02283333333333333,1.0,3.0,5,default,outlier,outlier,2.0,1.0,3.0,E
4055,5ce78388-fefd-3019-96dc-f52ef4dab64a,0.006333333333333333,1.0,3.0,2,default,outlier,outlier,3.0,1.0,3.0,E
4056,5d9882b0-251c-39e0-86c1-744dba52c706,0.10408333333333333,0.8333333333333334,12.0,75,default,outlier,outlier,1.0,1.0,10.0,E
4057,605b75c2-477b-3677-96b4-b7f7ea8597f6,0.041,0.8333333333333334,12.0,30,default,outlier,outlier,1.0,1.0,10.0,E
4058,670b8df1-c21d-3ae7-a197-ee0b1ca650ae,0.123,0.8,5.0,37,default,outlier,outlier,1.0,1.0,4.0,E
4059,6783c831-a678-3cf6-ac23-2affeb8242fb,15.153294117647059,0.5294117647058824,17.0,15457,default,outlier,outlier,2.0,1.0,9.0,E
4060,6ad8c677-2884-3656-89d2-c9ec07ad9684,0.49669230769230766,0.9230769230769231,13.0,388,default,outlier,outlier,1.0,1.0,12.0,E
4061,72886c28-f74b-3807-bef8-fc4e03481bc2,107.23275,0.75,16.0,102944,default,outlier,outlier,1.0,1.0,12.0,E
4062,788f2bac-f804-3982-bf9f-1e383fd579b0,4.2294285714285715,0.2012987012987013,154.0,39080,default,outlier,outlier,1.0,1.0,31.0,E
4063,7ba60ac4-c134-33f2-b23f-c1c408e2d393,0.19985714285714287,1.0,7.0,84,default,outlier,outlier,1.0,1.0,7.0,E
4064,7bc78355-e599-3b02-8582-02774389d62c,24.30685714285714,0.7142857142857143,7.0,10209,default,outlier,outlier,1.0,1.0,5.0,E
4065,7e45ecdb-4019-3d1e-ad2d-f591ece4d65f,0.005125,0.25,2.0,3,default,FacebookExternalHit/1.1;unknown,bot,4.0,4.0,2.0,E
4066,800956c3-f49f-391b-9987-562789443345,0.08511764705882353,0.6470588235294118,17.0,87,default,outlier,outlier,1.0,1.0,11.0,E
4067,8337e15f-4c7c-3fbc-beab-e8519a719e62,9.345666666666666,0.16666666666666666,6.0,3365,default,outlier,outlier,1.0,1.0,1.0,E
4068,841c1207-b91f-3146-93d6-c15df5548170,1.4455,0.25,4.0,347,default,outlier,outlier,1.0,1.0,1.0,E
4069,87f46087-aa1a-3cd4-978f-2e1457545587,1.5819411764705882,0.5098039215686274,51.0,4841,default,outlier,outlier,1.0,1.0,26.0,E
4070,8fb6329e-5659-334b-9b3a-7987de0d8b06,0.00040909090909090913,0.022727272727272728,44.0,2,default,outlier,outlier,43.0,1.0,1.0,E
4071,958f15ef-4108-3038-b5af-e95fcff87191,0.003857142857142857,0.14285714285714285,2.3333333333333335,4,default,FacebookExternalHit/1.1;unknown,bot,7.0,6.0,2.0,E
4072,983193cb-d068-3bef-a5c7-afaaaac576f5,6.386909090909091,0.8181818181818182,11.0,4216,default,outlier,outlier,1.0,1.0,9.0,E
4073,98e90e00-0d3e-3141-8cf0-5dea4d9e761d,1.9986363636363638,0.7272727272727273,11.0,1320,default,outlier,outlier,1.0,1.0,8.0,E
4074,999f18f5-b994-3c44-a737-9b25bedf92a8,0.3731666666666667,1.0,6.0,135,default,outlier,outlier,1.0,1.0,6.0,E
4075,9c0890ba-030d-34ad-8284-b6ab076233bc,0.0012857142857142859,0.8571428571428571,7.0,1,default,outlier,outlier,7.0,1.0,6.0,E
4076,9c43ab01-44f9-32d9-937c-ca9cb853c849,1.240155172413793,0.4482758620689655,29.0,2158,default,outlier,outlier,2.0,1.0,13.0,E
4077,9e6f4421-2833-3239-bec9-50ec749cf92d,3.5060252100840334,0.3025210084033613,119.0,25034,default,outlier,outlier,1.0,1.0,36.0,E
4078,a28b3580-db4d-3a21-96fc-6307de6895b3,26.790333333333333,1.0,3.0,4823,default,outlier,outlier,1.0,1.0,3.0,E
4079,a385e93e-c8d8-31f7-919b-6b3ac2fa638d,12.507970149253731,0.373134328358209,67.0,50283,default,outlier,outlier,2.0,1.0,25.0,E
4080,a907124c-3711-3e32-b16b-247bc2adeaa3,0.6321818181818182,0.45454545454545453,11.0,418,default,outlier,outlier,1.0,1.0,5.0,E
4081,a9a9bf20-4d05-3099-80b4-44914e1ed28f,0.5278680555555555,0.3611111111111111,72.0,2281,default,outlier,outlier,1.0,1.0,26.0,E
4082,aa73a65e-b671-33df-9e73-6f4fe9dc4aa1,1.4321666666666668,0.8,15.0,1289,default,outlier,outlier,1.0,1.0,12.0,E
4083,ac317db7-1a7b-3059-a2ad-efefb53af771,80.318,0.5555555555555556,9.0,43372,default,outlier,outlier,1.0,1.0,5.0,E
4084,adeeb155-cba8-3307-8527-31ea5f5749dc,0.04646666666666667,0.7333333333333333,15.0,42,default,outlier,outlier,1.0,1.0,11.0,E
4085,b197f09d-7427-3b61-853b-b910048a4963,0.5965641025641025,0.3076923076923077,39.0,1396,default,outlier,outlier,1.0,1.0,12.0,E
4086,b1a82d7d-bb26-32c0-b4d5-e10c305110d8,43.57830303030303,0.21212121212121213,33.0,86286,default,outlier,outlier,1.0,1.0,7.0,E
4087,b503b414-e051-3fb9-abe6-d024e5850d47,55.43925,1.0,4.0,13306,default,outlier,outlier,1.0,1.0,4.0,E
4088,b5d236ce-5004-34ef-b63d-010078f81d9a,2.558128947368421,0.1,190.0,29163,default,outlier,outlier,1.0,1.0,19.0,E
4089,b5d236ce-5004-34ef-b63d-010078f81d9a,2.558128947368421,0.1,190.0,29163,default,outlier,outlier,1.0,1.0,19.0,E
4090,b5d236ce-5004-34ef-b63d-010078f81d9a,2.558128947368421,0.1,190.0,29163,default,outlier,outlier,1.0,1.0,19.0,E
4091,b5d236ce-5004-34ef-b63d-010078f81d9a,2.558128947368421,0.1,190.0,29163,default,outlier,outlier,1.0,1.0,19.0,E
4092,bea25a40-ce5f-3cdb-8f44-6b80b4e57f2d,0.007333333333333333,0.3333333333333333,2.0,3,default,AdsBot-Google;unknown,bot,3.0,3.0,2.0,E
4093,c0ed1f61-c981-3e4f-8ab3-1e78bd8a1553,11.9662,0.54,50.0,35899,default,outlier,outlier,1.0,1.0,27.0,E
4094,c43c9754-ecbf-392b-8e2c-c6cbadf8c955,40.267546875,0.203125,64.0,154628,default,outlier,outlier,1.0,1.0,13.0,E
4095,c5363ac6-a0df-348f-8018-bc1867516d96,0.5070456081081082,0.08952702702702703,592.0,18011,default,outlier,outlier,1.0,1.0,53.0,E
4096,c6e6c2ac-5bef-352c-9da1-652c9d4f5c1e,0.00475,1.0,2.0,1,default,outlier,outlier,2.0,1.0,2.0,E
4097,c7147eaa-b3d7-3862-aaf3-99c3fdd4a438,0.023,1.0,2.0,3,default,outlier,outlier,2.0,1.0,2.0,E
4098,c7b4cc00-d4e5-39b5-9bc0-323f4fcd66be,0.3469230769230769,0.6153846153846154,13.0,271,default,outlier,outlier,1.0,1.0,8.0,E
4099,cd01dc7d-d4ec-3c76-8083-7451723a135b,1.6847462686567165,0.3358208955223881,134.0,13546,default,outlier,outlier,1.0,1.0,45.0,E
4100,ce84222d-154b-36d7-8909-4761236534aa,80.10525,1.0,4.0,19226,default,outlier,outlier,1.0,1.0,4.0,E
4101,d344b2e9-99d2-370d-ab15-ee9c83f8e790,1.4462857142857142,0.8571428571428571,7.0,608,default,outlier,outlier,1.0,1.0,6.0,E
4102,d4de31b5-d3dd-31af-8e98-329f0a5b9840,2.332692307692308,0.5384615384615384,13.0,1820,default,outlier,outlier,1.0,1.0,7.0,E
4103,d888d1bf-726a-3daf-88b0-3b70e09a31b3,8.40119014084507,0.2323943661971831,142.0,71579,default,outlier,outlier,1.0,1.0,33.0,E
4104,daed2aae-49cc-3a41-bd53-dd40a235c4ac,1.1755075,0.175,200.0,14107,default,outlier,outlier,1.0,1.0,35.0,E
4105,dd7041d4-24a1-36df-82e2-b4f98c20bc0e,39.77298648648649,0.6756756756756757,37.0,88297,default,outlier,outlier,1.0,1.0,25.0,E
4106,df569d84-1d2b-3f7e-bfbd-dc6de84f546c,5.488127450980392,0.19607843137254902,255.0,83969,default,outlier,outlier,2.0,1.0,50.0,E
4107,dff9683b-f251-3ef3-8cb3-c63837a70683,4.449722222222222,0.3333333333333333,18.0,4806,default,outlier,outlier,3.0,1.0,6.0,E
4108,e0e33abf-2aeb-31a8-a9fb-fce8a12f6f62,15.408728813559323,0.5423728813559322,59.0,54547,default,outlier,outlier,2.0,1.0,32.0,E
4109,e39d14d6-79eb-3a49-bdc3-6ef109014015,3.0971466666666667,0.17333333333333334,225.0,41812,default,outlier,outlier,1.0,1.0,39.0,E
4110,e4059c16-24bb-35c1-a9f6-944f8d6d6536,0.2070442748091603,0.07022900763358779,655.0,8137,default,outlier,outlier,2.0,1.0,46.0,E
4111,e45f2ab3-eb5a-3692-9b97-3968051969f6,0.0021147540983606555,0.3770491803278688,61.0,8,default,outlier,outlier,13.0,1.0,23.0,E
4112,e60dadcc-d912-3bce-aff7-9604fb60026d,1.265295918367347,0.5714285714285714,49.0,3720,default,outlier,outlier,2.0,1.0,28.0,E
4113,e68666a4-284c-3009-b91d-3413fcb0cfe7,4.908809644670051,0.08121827411167512,197.0,58023,default,outlier,outlier,1.0,1.0,16.0,E
4114,eaf918a6-eeec-3657-ba20-5a23125fcef9,0.0022916666666666667,0.6666666666666666,12.0,2,default,outlier,outlier,12.0,1.0,8.0,E
4115,f3dbc359-9b7e-35b6-86fb-07ac93ad8bd0,0.00505,0.3,10.0,4,default,outlier,outlier,10.0,1.0,3.0,E
4116,f7e82dd2-be53-3161-84b6-11b485f682bf,19.607232558139536,0.2248062015503876,129.0,151760,default,outlier,outlier,1.0,1.0,29.0,E
4117,fe1ed8f1-6e28-33ac-a13c-5dbf11be18c6,7.213954545454545,0.3333333333333333,66.0,28568,default,outlier,outlier,1.0,1.0,22.0,E
4118,00e06946-6e5f-3300-9ed1-7d646f58272e,33.756166666666665,0.48717948717948717,39.0,78990,default,outlier,outlier,2.0,1.0,19.0,E
4119,055c9af7-4309-34a3-80b0-f3b89e461de4,10.491708333333333,0.25,24.0,15109,default,outlier,outlier,1.0,1.0,6.0,E
4120,0cae7527-a7bf-3232-8efc-aeb929628a1b,12.987459999999999,0.46,50.0,38963,default,outlier,outlier,1.0,1.0,23.0,E
4121,0cae7527-a7bf-3232-8efc-aeb929628a1b,12.987459999999999,0.46,50.0,38963,default,outlier,outlier,1.0,1.0,23.0,E
4122,0cae7527-a7bf-3232-8efc-aeb929628a1b,12.987459999999999,0.46,50.0,38963,default,outlier,outlier,1.0,1.0,23.0,E
4123,0cae7527-a7bf-3232-8efc-aeb929628a1b,12.987459999999999,0.46,50.0,38963,default,outlier,outlier,1.0,1.0,23.0,E
4124,0cca4972-973b-3f8e-bdd2-f6eccd12dd37,21.459576687116567,0.2331288343558282,163.0,209875,default,outlier,outlier,1.0,1.0,38.0,E
4125,12758801-2fe0-3075-8564-cb0f92d1fc1e,338.67044444444446,0.7777777777777778,9.0,182883,default,outlier,outlier,1.0,1.0,7.0,E
4126,129da9e7-8b69-3d26-83eb-68891e64bd40,1.569,0.5263157894736842,19.0,1789,default,outlier,outlier,1.0,1.0,10.0,E
4127,12adaf04-df0c-3fae-9b6f-5c87e6195bf6,1.6484736842105263,0.3157894736842105,19.0,1880,default,outlier,outlier,1.0,1.0,6.0,E
4128,1437058b-3e41-33a9-bcd3-e596c1c64373,23.59739705882353,0.35294117647058826,34.0,48139,default,outlier,outlier,2.0,1.0,12.0,E
4129,15128188-d6eb-369a-bebf-cb9c9d7c6e32,0.0066,1.0,5.0,2,default,outlier,outlier,5.0,1.0,5.0,E
4130,1c514f0e-04d3-3c58-9e34-40b25f68bdfb,7.394087719298245,0.6491228070175439,57.0,25288,default,outlier,outlier,1.0,1.0,37.0,E
4131,1f15a6fa-efa8-3d18-b4d6-ea537ce6c75f,3.0462263157894736,0.10526315789473684,380.0,69454,default,outlier,outlier,1.0,1.0,40.0,E
4132,2000a3a2-8494-36df-b51c-dcd36c485462,0.0025454545454545456,0.6363636363636364,11.0,2,default,outlier,outlier,3.0,1.0,7.0,E
4133,297b97c6-297e-3cfd-b143-c779ba97e09e,15.50907142857143,0.1038961038961039,77.0,71652,default,outlier,outlier,1.0,1.0,8.0,E
4134,2c8629ce-207d-3e8b-8583-52d376eaed29,5.237823741007194,0.19424460431654678,139.0,43684,default,outlier,outlier,2.0,1.0,27.0,E
4135,32bf2b7b-732f-31d1-90e4-ce9cb20b03dd,0.6897941176470588,0.3865546218487395,119.0,4926,default,outlier,outlier,2.0,1.0,46.0,E
4136,36479b40-4c66-3f56-ab0f-0c5ec644c8ab,0.0075,1.0,2.0,1,default,outlier,outlier,2.0,1.0,2.0,E
4137,386da1f6-720e-3fa3-a81b-5b85484f53ad,8.205220472440946,0.2677165354330709,127.0,62524,default,outlier,outlier,1.0,1.0,34.0,E
4138,3a1aecc7-a463-33be-bb1e-c64e0a1d5a40,9.846671428571428,0.5857142857142857,70.0,41357,default,outlier,outlier,2.0,1.0,41.0,E
4139,3fc7bffb-28b9-30ed-af54-3714d247731b,3.3677152777777777,0.2222222222222222,144.0,29098,default,outlier,outlier,1.0,1.0,32.0,E
4140,40654973-3488-3a93-8941-0afb6c7f3186,2.0421134020618554,0.31958762886597936,194.0,23771,private_ip,outlier,outlier,1.0,1.0,62.0,E
4141,42baf26a-1673-34e6-a359-4b19f02e9953,25.96746153846154,0.9230769230769231,13.0,20255,default,outlier,outlier,1.0,1.0,12.0,E
4142,42e21c92-ea19-3b99-8b09-0174b3f2ceaa,20.615,1.0,3.0,3711,default,outlier,outlier,1.0,1.0,3.0,E
4143,44159397-6bb5-3a36-b8c9-569d2597b0a3,4.353953125,0.265625,64.0,16720,default,outlier,outlier,1.0,1.0,17.0,E
4144,44509107-4e42-3224-8a2c-fef2eaa894b5,18.409,0.3333333333333333,9.0,9941,default,outlier,outlier,1.0,1.0,3.0,E
4145,45b94437-4e4a-3785-b3c4-546c2a1e5f76,2.374296296296296,0.5185185185185185,27.0,3847,default,outlier,outlier,2.0,1.0,14.0,E
4146,4d16d8f6-32a2-32a5-b580-0d488d16e46b,4.899322916666667,0.375,48.0,14111,default,outlier,outlier,2.0,1.0,18.0,E
4147,5078350d-8808-33ce-99b5-f0f873d595e9,2.1355,1.0,8.0,1026,default,outlier,outlier,1.0,1.0,8.0,E
4148,55fc0eb1-08a6-3aca-80f3-bcd57bf33b79,7.638125,0.5,12.0,5500,default,outlier,outlier,2.0,1.0,6.0,E
4149,57c32d6a-0fe9-3796-82fb-efb928252f10,0.12085714285714286,0.8571428571428571,7.0,51,default,outlier,outlier,3.0,1.0,6.0,E
4150,5c110c4c-1c19-389c-861d-5949b3658251,5.090698412698413,0.2619047619047619,126.0,38486,default,outlier,outlier,1.0,1.0,33.0,E
4151,5c13d64e-5405-37db-b6fe-ad3cce6dcaf3,1.9516714285714285,0.21428571428571427,140.0,16395,default,outlier,outlier,1.0,1.0,30.0,E
4152,5c13d64e-5405-37db-b6fe-ad3cce6dcaf3,1.9516714285714285,0.21428571428571427,140.0,16395,default,outlier,outlier,1.0,1.0,30.0,E
4153,5c13d64e-5405-37db-b6fe-ad3cce6dcaf3,1.9516714285714285,0.21428571428571427,140.0,16395,default,outlier,outlier,1.0,1.0,30.0,E
4154,5c13d64e-5405-37db-b6fe-ad3cce6dcaf3,1.9516714285714285,0.21428571428571427,140.0,16395,default,outlier,outlier,1.0,1.0,30.0,E
4155,5c2b371a-01c5-3763-86c3-770144716766,0.01525,0.5,2.0,4,default,AdsBot-Google;unknown,bot,2.0,2.0,2.0,E
4156,5d38850d-8040-3021-8487-50298ec497d1,504.54875,0.5,4.0,121092,default,outlier,outlier,1.0,1.0,2.0,E
4157,5e63967b-299e-3c0a-bdcb-216067f34bd5,0.0028333333333333335,0.8333333333333334,6.0,2,default,outlier,outlier,6.0,1.0,5.0,E
4158,5f606f04-c9a0-35a1-bddd-0f4929c52a95,2.4969277108433734,0.3855421686746988,83.0,12435,default,outlier,outlier,1.0,1.0,32.0,E
4159,610e5a64-cc89-3fc1-afbf-785512ad5515,6.712441860465116,0.3178294573643411,129.0,51955,default,outlier,outlier,1.0,1.0,41.0,E
4160,6c9fa781-3fa1-3a1b-9e8e-0c635772c70a,69.07354545454545,0.30303030303030304,33.0,136766,default,outlier,outlier,1.0,1.0,10.0,E
4161,6e9dd9ce-3600-3c94-ac94-8b5c2b481d28,31.721333333333334,0.4166666666666667,12.0,22840,default,outlier,outlier,1.0,1.0,5.0,E
4162,6f353bf7-182e-3f0b-bbc9-535583cb3280,20.10857692307692,0.46153846153846156,26.0,31370,default,outlier,outlier,1.0,1.0,12.0,E
4163,70f944cb-247c-3e2c-ac58-1825cf73b65e,2.5389444444444442,0.4444444444444444,18.0,2743,default,outlier,outlier,1.0,1.0,8.0,E
4164,7194b323-bc11-3164-88f5-c0910e08a33c,10.954884615384616,0.7307692307692307,26.0,17090,default,outlier,outlier,2.0,1.0,19.0,E
4165,74af4a59-3c3f-3417-8f78-db0d4243e77b,4.716277777777777,0.4444444444444444,9.0,2547,default,outlier,outlier,2.0,1.0,4.0,E
4166,74f7ea13-433b-3843-a6ec-ea0954b8b7ec,3.696026315789474,0.34210526315789475,38.0,8427,default,outlier,outlier,1.0,1.0,13.0,E
4167,77046b8b-0ccc-3d0d-998b-0dcee8638aef,3.04384375,0.6875,16.0,2923,default,outlier,outlier,2.0,1.0,11.0,E
4168,797760ba-d00c-3276-af7e-46918b4c75b2,0.00013934426229508196,0.00819672131147541,122.0,2,default,outlier,outlier,117.0,1.0,1.0,E
4169,7a262606-f6a8-3aeb-a9c1-e4e44561c786,6.705583333333333,0.5,12.0,4829,default,outlier,outlier,1.0,1.0,6.0,E
4170,7c2d59e0-86f7-3a10-95e3-64cb54ad278b,4.794137254901961,0.4117647058823529,51.0,14671,default,outlier,outlier,1.0,1.0,21.0,E
4171,7ca2cf06-9a1f-3355-b2d7-246680c7713c,3.2207586206896552,0.3103448275862069,29.0,5605,default,outlier,outlier,1.0,1.0,9.0,E
4172,7dadfe26-a040-39f9-a27f-de31116942d7,0.23566666666666666,0.5,6.0,85,default,outlier,outlier,1.0,1.0,3.0,E
4173,7e6cd431-a903-346d-84c0-89c7a624c9b2,63.65871428571428,0.2857142857142857,7.0,26737,default,outlier,outlier,1.0,1.0,2.0,E
4174,7fdae6e4-ac2a-3818-a6f7-331c9cff0808,4.2836041358936486e-05,0.04579025110782865,3.334975369458128,2,default,BingPreview/1.0b,bot,498.0,203.0,31.0,E
4175,857c50fe-0581-348b-a769-d768f46113d4,13.045333333333334,0.4444444444444444,9.0,7045,default,outlier,outlier,1.0,1.0,4.0,E
4176,877009bb-0aac-3027-93b3-a12c9c1a76bc,5.991037777777778,0.13333333333333333,225.0,80880,default,outlier,outlier,1.0,1.0,30.0,E
4177,8a32d050-b6a1-3b02-8bc3-f1b9c5dfa5c1,15.903920792079209,0.22772277227722773,101.0,96378,default,outlier,outlier,1.0,1.0,23.0,E
4178,8a39d8fd-c458-3c0a-a6a0-84fdaeca0ab3,1.5221071428571429,0.4642857142857143,28.0,2558,default,outlier,outlier,1.0,1.0,13.0,E
4179,8bf0b723-79b5-354c-9ba1-46f3dc5786be,0.1486818181818182,1.0,22.0,197,default,outlier,outlier,1.0,1.0,22.0,E
4180,919a49c2-d6a7-3a64-94ca-e60645447449,5.549148044692737,0.1452513966480447,179.0,59598,default,outlier,outlier,1.0,1.0,26.0,E
4181,92dc1892-8fca-3f8e-930d-2833b61321ee,0.0001375,0.0625,2.3529411764705883,2,default,BingPreview/1.0b,bot,234.0,102.0,15.0,E
4182,9400836b-d91e-3e7f-9189-c6961e221e7c,0.34108823529411764,0.6470588235294118,17.0,348,default,outlier,outlier,1.0,1.0,11.0,E
4183,995f52ec-f596-3562-b7f0-460c1fbbe349,2.9021966019417476,0.12135922330097088,206.0,35872,default,outlier,outlier,1.0,1.0,25.0,E
4184,9d044374-6fa7-358c-adc0-179cdc264e36,0.68078859527121,0.09874826147426982,719.0,29370,default,outlier,outlier,2.0,1.0,71.0,E
4185,9d49b1cb-d763-3bef-9a14-023b4540e60a,4.18609375,0.2,160.0,40187,default,outlier,outlier,1.0,1.0,32.0,E
4186,9fab139c-5175-36d3-a4f0-72fda995de03,2.4384042553191487,0.19148936170212766,47.0,6877,default,outlier,outlier,1.0,1.0,9.0,E
4187,9fe7fc86-ce8c-38c7-94e6-991c058f6329,39.70823853211009,0.1834862385321101,109.0,259692,default,outlier,outlier,1.0,1.0,20.0,E
4188,a2e11217-fb3c-3924-94ac-36ae2a35a677,8.43055769230769,0.038461538461538464,26.0,13152,default,outlier,outlier,1.0,1.0,1.0,E
4189,a7528680-743c-337c-947a-1a857470262a,0.7978235294117647,0.23529411764705882,17.0,814,default,outlier,outlier,1.0,1.0,4.0,E
4190,a9b46cff-cc69-343d-9163-c5fe60f29c4a,3.3295333333333335,0.13333333333333333,195.0,38956,default,outlier,outlier,1.0,1.0,26.0,E
4191,ab264ea1-081e-3510-bc26-e231ab4b2e34,0.05025,1.0,4.0,13,default,outlier,outlier,1.0,1.0,4.0,E
4192,ad5105f0-d90b-30c1-86ed-2e76356fdb7c,13.081142857142856,0.6071428571428571,28.0,21977,default,outlier,outlier,1.0,1.0,17.0,E
4193,ae3504ac-cbc7-3124-9659-aad981b5cc9e,1.1897525510204081,0.09693877551020408,588.0,41975,default,outlier,outlier,1.0,1.0,57.0,E
4194,aff30ba4-beb6-371d-b96d-fa23e24e3cbc,2.1946774193548384,0.3548387096774194,31.0,4083,default,outlier,outlier,1.0,1.0,11.0,E
4195,b0168053-f454-3bb5-85b6-dba2e8f39efa,0.00725,1.0,2.0,1,default,outlier,outlier,2.0,1.0,2.0,E
4196,b1c5f77b-5cb0-391d-9518-75b3a99c818b,13.75927358490566,0.2358490566037736,106.0,87509,default,outlier,outlier,1.0,1.0,25.0,E
4197,b574ee39-96d0-3967-b987-496afa4ef273,0.193,1.0,5.0,58,default,outlier,outlier,1.0,1.0,5.0,E
4198,b64f10ef-de15-3ee1-81d7-8f66f1db3e4d,0.005571428571428571,0.8571428571428571,7.0,3,default,outlier,outlier,1.0,1.0,6.0,E
4199,b7675772-97dc-302a-9f5b-9c13b48c394c,10.804657894736842,0.21052631578947367,19.0,12318,default,outlier,outlier,2.0,1.0,4.0,E
4200,b7d837f4-58ef-38bb-bfd3-424f5b727fe0,16.022,0.5,14.0,13459,default,outlier,outlier,1.0,1.0,7.0,E
4201,b89f91ac-7aa7-3107-b9f5-04fe2acf7b0e,0.561646,0.04,1000.0,33699,default,outlier,outlier,1.0,1.0,40.0,E
4202,bb777f81-cb6b-324c-b676-314f6ed6d876,0.0008947368421052632,0.05263157894736842,19.0,2,default,outlier,outlier,19.0,1.0,1.0,E
4203,bce089a7-ad24-36b6-81d9-684f2250fb90,2.383285714285714,1.0,7.0,1001,default,outlier,outlier,1.0,1.0,7.0,E
4204,bebd13af-5d95-3297-b5fa-bc7a2d7aabba,1.8976785714285713,0.5892857142857143,56.0,6377,default,outlier,outlier,1.0,1.0,33.0,E
4205,bed0564e-fa37-35a6-b029-d82aa5fb01ed,12.702258064516128,0.3548387096774194,93.0,70879,datacenter,outlier,outlier,1.0,1.0,33.0,E
4206,bef78ab5-bf1a-37d6-a1d0-3962dc858414,0.053,1.0,3.0,10,default,outlier,outlier,2.0,1.0,3.0,E
4207,bef78ab5-bf1a-37d6-a1d0-3962dc858414,0.053,1.0,3.0,10,default,outlier,outlier,2.0,1.0,3.0,E
4208,bef78ab5-bf1a-37d6-a1d0-3962dc858414,0.053,1.0,3.0,10,default,outlier,outlier,2.0,1.0,3.0,E
4209,bef78ab5-bf1a-37d6-a1d0-3962dc858414,0.053,1.0,3.0,10,default,outlier,outlier,2.0,1.0,3.0,E
4210,c07d710a-89aa-336a-999b-68ed8096c5af,153.08887719298244,0.19298245614035087,57.0,523564,default,BingPreview/1.0b;Mobile Safari;unknown,bot,1.0,1.0,11.0,E
4211,c1d6b1c9-10fd-356f-9f32-44409834c874,12.829055555555554,0.06944444444444445,16.0,110844,default,BingPreview/1.0b;bingbot/2.0,bot,63.0,9.0,10.0,E
4212,c8b957bb-9e8d-3edb-9853-199253e82654,0.478,0.4393939393939394,66.0,1893,default,outlier,outlier,1.0,1.0,29.0,E
4213,c8f60b3d-eae9-3b9c-b1fd-9ac364fd28af,0.29719999999999996,1.0,5.0,90,default,outlier,outlier,1.0,1.0,5.0,E
4214,cb2b4014-23c7-33a7-a032-504bf2fd3d7b,279.2545,0.5,4.0,67022,default,outlier,outlier,1.0,1.0,2.0,E
4215,cdb1a0dc-ae80-3480-8bf2-1038ee6d3ef4,0.00625,0.5,2.0,1,default,outlier,outlier,2.0,1.0,1.0,E
4216,ce2257e3-1cf4-321c-80f2-994bc6bf5ee1,0.34629620253164556,0.06244725738396625,1185.0,24622,default,outlier,outlier,1.0,1.0,74.0,E
4217,d6cc196a-31eb-377c-98a4-2084c8c1b5d5,4.3071363636363635,0.4090909090909091,44.0,11371,default,outlier,outlier,1.0,1.0,18.0,E
4218,d6d529f2-67d3-3fe5-9253-0b12464b849b,6.92725,0.25,4.0,1663,default,outlier,outlier,1.0,1.0,1.0,E
4219,d8dd1b75-489e-335b-adbd-d18206790009,0.072,1.0,3.0,13,default,outlier,outlier,1.0,1.0,3.0,E
4220,d8dd1b75-489e-335b-adbd-d18206790009,0.072,1.0,3.0,13,default,outlier,outlier,1.0,1.0,3.0,E
4221,d8dd1b75-489e-335b-adbd-d18206790009,0.072,1.0,3.0,13,default,outlier,outlier,1.0,1.0,3.0,E
4222,d8dd1b75-489e-335b-adbd-d18206790009,0.072,1.0,3.0,13,default,outlier,outlier,1.0,1.0,3.0,E
4223,dded30e2-bab7-3c4a-8b4a-08cfee963248,0.1163,1.0,15.0,105,default,outlier,outlier,1.0,1.0,15.0,E
4224,e089fc47-5aa6-3664-bbfa-cf59d18fb9e8,6.539838912133892,0.14225941422594143,239.0,93782,default,outlier,outlier,1.0,1.0,34.0,E
4225,e12751da-40ea-3abd-92d0-018b3bf46aa9,0.299,0.8181818181818182,11.0,198,default,outlier,outlier,1.0,1.0,9.0,E
4226,e1552a57-7aac-316e-9744-c90c8128b26c,5.931925373134328,0.417910447761194,67.0,23847,default,outlier,outlier,1.0,1.0,28.0,E
4227,e16b1c20-e631-37ad-8bb1-a156be01620a,5.755307692307692,0.4358974358974359,39.0,13468,default,outlier,outlier,1.0,1.0,17.0,E
4228,e182275c-03ce-3541-ac45-3208b493b830,12.904585365853658,0.3048780487804878,82.0,63491,default,outlier,outlier,1.0,1.0,25.0,E
4229,e2fedcd8-4efa-3a39-aaf0-03c54af6864f,3.6407368421052633,0.45614035087719296,57.0,12452,default,outlier,outlier,2.0,1.0,26.0,E
4230,e416b444-6c44-3a7f-a645-52dbb9bceb58,10.861263157894737,0.19298245614035087,57.0,37146,default,outlier,outlier,1.0,1.0,11.0,E
4231,e6f26470-a6a5-3499-9aee-fe12034108ff,35.416333333333334,0.7777777777777778,9.0,19125,default,outlier,outlier,1.0,1.0,7.0,E
4232,e7bc4f11-f567-3481-937a-a62c2ebf1887,0.49075,1.0,4.0,118,default,outlier,outlier,1.0,1.0,4.0,E
4233,eaa1044c-cd92-3494-b1e1-59101445fbff,7.6137875,0.4083333333333333,120.0,54820,default,outlier,outlier,2.0,1.0,49.0,E
