,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,classification
357,e7e05c20-0b6c-3e5f-8d38-49350c6a7a8e,0.000978337236533958,0.02576112412177986,5.023529411764706,51,default,180.0,170.0,22.0,E,normal
358,27246d06-c161-37fa-a6a1-cdf4c71a9c5e,0.009269688947716745,0.010191925876902713,18.426829268292682,4202,default,437.0,410.0,77.0,E,normal
359,31e0a247-5272-3419-8f8c-5be63179e026,0.00034146013835717644,0.008261132379609107,48.34090909090909,306,default,638.0,308.0,123.0,E,normal
360,7eef7efc-0971-3715-aa33-45fd1107bb70,0.0030049081697276756,0.012877348532826684,63.16,3417,default,323.0,300.0,244.0,E,normal
361,f2e53ff9-faf0-34ca-9888-45cbab972e9a,0.0001236326555837093,0.004140658797354923,23.553129548762737,121,default,1043.0,687.0,67.0,E,normal
362,fa41ff52-1dce-3bea-937d-b8aaa6a5a754,0.000106759461426492,0.0055040029112081515,24.840677966101694,141,default,1257.0,885.0,121.0,E,normal
363,1195763c-352f-3586-a937-2c4ea0e5546f,0.0009022988505747126,0.02490421455938697,5.22,57,default,210.0,200.0,26.0,E,normal
364,18419031-6c99-3347-9565-d7fba6a6b5e6,0.00019665985003408315,0.018632129061576914,9.32415254237288,104,default,1179.0,944.0,164.0,E,normal
365,5a192abe-adff-30ed-8644-74e257706692,0.0008846545683055948,0.0025231366873595612,31.258333333333333,5575,default,3999.0,3360.0,265.0,E,normal
366,9199e4c0-e34e-3909-aa02-de45e5c81488,0.0004620829120323559,0.08897876643073811,5.26063829787234,28,default,210.0,188.0,88.0,E,normal
367,9f99d501-fb44-30fa-bc6a-417c607193f7,0.21509868421052633,0.02631578947368421,2.7142857142857144,4905,default,142.0,140.0,10.0,E,normal
368,a5a37dc1-30de-3ade-b7d4-562dc965ccec,0.0010178443968593862,0.009279086366880799,14.36923076923077,172,default,195.0,195.0,26.0,E,normal
369,5e8a697b-80d3-3f44-bf1f-e0321c615a60,0.00010483460559796437,0.004071246819338422,23.11764705882353,136,default,1264.0,935.0,88.0,E,normal
370,63011e55-8791-365a-8c1d-793dde5622fd,0.010453644553644554,0.014086814086814087,25.33195020746888,3830,default,272.0,241.0,86.0,E,normal
371,72211ccf-b06e-35ae-90dc-833641d6732f,9.12280701754386e-06,0.016842105263157894,23.170731707317074,2,default,1974.0,123.0,48.0,E,normal
372,73968ad7-ef1b-31c6-8d6b-ba67185fb3ab,0.005956436594738398,0.01950931126219332,96.65714285714286,4837,default,158.0,140.0,264.0,E,normal
373,b24f4092-a39b-3c5a-9849-d90078d6dc61,5.241935483870968e-06,0.018145161290322582,32.847682119205295,2,default,3573.0,151.0,90.0,E,normal
374,c11c262a-05dd-3f4b-a034-5a5463c1d087,9.323554242296329e-05,0.008125791473195441,35.758490566037736,54,default,483.0,265.0,77.0,E,normal
375,d33012b7-a060-36a5-b562-c5203cd73142,0.0013915453915453915,0.04712404712404712,9.30967741935484,121,default,199.0,155.0,68.0,E,normal
376,e5363b4d-da06-38b6-b1ae-5851d059c8fa,0.0012937665782493369,0.027188328912466843,6.528138528138528,118,default,239.0,231.0,41.0,E,normal
377,89f86952-0f34-3337-8464-b5b40a82a736,0.0008804086538461538,0.006911057692307692,16.313725490196077,176,default,261.0,204.0,23.0,E,normal
378,8dfd3e49-24f3-3518-99cf-f0dc0ce72604,0.02665243639499784,0.02285467874083657,18.404761904761905,3709,default,134.0,126.0,53.0,E,normal
379,9b0f780d-de73-38f0-8c36-f882a3008e99,0.00014155130158309597,0.0019871497648539446,20.909972299168974,129,default,1135.0,722.0,30.0,E,normal
380,e82e23d2-aeed-3ecc-ab36-250c928cef2e,1.1352169525731583e-05,0.01273965691220989,46.36257309941521,6,default,348.0,171.0,101.0,E,normal
381,f8b3a76e-2948-3252-b85e-fa99951ba0da,0.0007873606564795679,0.00198361817989833,30.500575109270763,6264,default,5106.0,4347.0,263.0,E,normal
382,facef7d5-2757-3271-9c73-3b87275f1240,0.00029045290240272163,0.007335743142674888,17.386321626617374,164,default,604.0,541.0,69.0,E,normal
383,05ad6b0e-9a79-3f7e-975f-8b2d04400865,0.00014870768110666183,0.017655624317437203,9.723893805309734,99,default,1420.0,1130.0,194.0,E,normal
384,2ad66625-f467-3ac1-ae34-69bc3470b8e0,0.0006909158050221565,0.0206794682422452,6.099099099099099,57,default,252.0,222.0,28.0,E,normal
385,3440a230-b508-3799-96d2-95d85daf507e,8.95638629283489e-06,0.022975077881619937,24.692307692307693,2,default,1807.0,104.0,59.0,E,normal
386,85355541-6b5d-31a0-8458-2b1f2aed829a,0.0071045425933697025,0.010595887536718421,39.388429752066116,4064,default,442.0,242.0,101.0,E,normal
387,90c5c79b-4046-3e83-bfee-9b55cf24f4ec,5.769735116706006e-06,0.01966955153422502,37.38235294117647,2,default,2634.0,102.0,75.0,E,normal
388,bce7a07d-49b2-33d0-b90d-a3ef1860f6d3,1.044504995458674e-05,0.014986376021798364,12.728323699421965,3,default,2138.0,346.0,66.0,E,normal
389,2a7e6237-2e1c-3345-a643-5e4ddefc8840,0.0036229989580373215,0.004215212655110353,19.021621621621623,4590,default,1183.0,1110.0,89.0,E,normal
390,3772f247-29b6-3107-88fb-6965cc951ccc,0.022352941176470586,0.012580754845290717,16.07103825136612,3945,default,190.0,183.0,37.0,E,normal
391,7ed108dc-08bd-3ae2-9531-71347531cd7b,0.0006547314578005116,0.10997442455242967,5.792592592592593,31,default,144.0,135.0,86.0,E,normal
392,996ee264-7b94-3e8b-8e98-e5bf9e16fa3c,0.0008136461704422869,0.005933117583603021,15.778723404255318,182,default,250.0,235.0,22.0,E,normal
393,da4c951b-0bc0-34bc-bfc5-4fedaf228c15,0.009021366901255169,0.02176594355365305,90.08496732026144,7461,default,176.0,153.0,300.0,E,normal
394,eb6b5e74-a3e5-3317-8c69-da4b4c7a25f6,0.0008342433697347894,0.0343213728549142,6.284313725490196,65,default,233.0,204.0,44.0,E,normal
395,feffac52-4fd4-3747-8f64-db2927474d69,0.00039167120304844856,0.024315006350934493,12.440180586907449,130,default,639.0,443.0,134.0,E,normal
396,466c610d-7280-3390-9688-a6bba7131208,0.015139527127186482,0.009561221464571598,42.5615141955836,12256,default,377.0,317.0,129.0,E,normal
397,8620fa62-314a-3604-b86f-3561416f2e7a,1.0715914272685818e-05,0.014135886912904697,14.057692307692308,3,default,2192.0,312.0,62.0,E,normal
398,c7865e57-ad1f-3be7-a51c-67a61230577e,0.0009034234069746211,0.0025013693627898483,28.735571878279117,5938,default,4553.0,3812.0,274.0,E,normal
399,d3e64ce1-0a5e-3403-a4d6-626a395a88a2,0.00015548391429914701,0.004298475384512056,19.311284046692606,139,default,1016.0,771.0,64.0,E,normal
400,db403480-8931-3de4-88ad-3420411a8cc5,0.0004444077862091719,0.014516661167931376,6.2366255144032925,81,default,498.0,486.0,44.0,E,normal
401,3aa10784-992b-33db-bc91-13f66afdf4a1,6.7276641550053825e-06,0.013320775026910656,8.826603325415677,3,default,2314.0,842.0,99.0,E,normal
402,57a3d175-21c3-3977-a170-159cb663bde4,0.0012017205576980126,0.02580836547018689,9.312154696132596,244,default,443.0,362.0,87.0,E,normal
403,64193ce3-13e3-31ad-8cc5-39b5f13f3177,0.00015475231574708015,0.011679420056383408,9.396404919583727,93,default,1270.0,1057.0,116.0,E,normal
404,df00ca60-d1f0-34dd-8155-025b87707dc8,0.001408871601445859,0.003818953323903819,28.93587994542974,5379,default,2505.0,2199.0,243.0,E,normal
405,0b67ac49-5eac-3930-bb7b-998b28e48fc4,0.014776949673453707,0.012293507491356128,81.34375,11540,default,169.0,160.0,160.0,E,normal
406,0b85e33b-1ac0-3450-b4d2-21ac11a16c40,0.0021853888452474466,0.047918303220738416,8.902097902097902,167,default,176.0,143.0,61.0,E,normal
407,44f119a8-c7d5-38eb-b8ef-de5e8f6182cd,0.0018834264757247644,0.009430667132378624,26.50925925925926,1295,default,614.0,432.0,108.0,E,normal
408,575ba4c9-06ce-3e91-b689-770d11e4fcd2,0.0002092770710518151,0.01085944771951598,43.261744966442954,81,default,269.0,149.0,70.0,E,normal
409,6e1bbb89-6fb7-3b53-83e0-1f456725a3f8,0.0001469290042642328,0.007481110196753198,44.855704697986575,118,default,619.0,298.0,100.0,E,normal
410,1bb62bc1-3259-39ec-a307-2ba0dfd8234a,0.00011818154284156647,0.004906563285580156,15.180229885057472,235,default,2381.0,2175.0,162.0,E,normal
411,41b256e2-7623-3802-9c5f-5e7dbdd4447d,5.99772923762799e-05,0.002562419924377363,15.579844206426484,346,default,6713.0,6162.0,246.0,E,normal
412,4bc7e093-3c50-3fa0-b10e-713c75e633f7,0.001106045589692765,0.021407333994053517,9.500941619585687,335,default,649.0,531.0,108.0,E,normal
413,9aed330d-ae0c-301c-a0c3-3e27d61d4e27,0.0001726051726051726,0.01221001221001221,7.621827411167513,94,default,1258.0,1182.0,110.0,E,normal
414,c8f19c4a-c08c-33f5-90a8-994296b74e7b,7.105233665807464e-05,0.0029138182225708843,14.704202142268608,229,default,3895.0,3641.0,156.0,E,normal
415,1b5a3503-ac22-3455-980a-206db72f1fae,0.001031967213114754,0.009016393442622951,7.973856209150327,76,default,161.0,153.0,11.0,E,normal
416,b24fc356-867c-3a02-9706-f5839656e7ba,0.009438662465697734,0.026730358776298403,82.68067226890756,5573,default,125.0,119.0,263.0,E,normal
417,c4a98313-a57f-3e83-9c0e-002155bd322a,0.0005565326633165829,0.02198492462311558,9.309941520467836,54,default,192.0,171.0,35.0,E,normal
418,c6ad5186-3fa2-338c-a45e-4cd375a85118,8.134200196270854e-05,0.0031157998037291464,15.764842390253335,398,default,5576.0,5171.0,254.0,E,normal
419,e9ce33cc-f980-3cad-a2fd-c2a8bc27a754,8.781558726673984e-06,0.009147457006952067,8.85899513776337,3,default,2568.0,617.0,50.0,E,normal
420,3c54174d-fe9d-3502-bf76-d686d6d67bfe,0.0012576786291626251,0.012932428063368898,18.632530120481928,234,default,195.0,166.0,40.0,E,normal
421,43804113-cb79-388a-8d65-c2a7ea2ec04a,0.00014378676010511827,0.004880490551870855,13.281440443213297,207,default,1908.0,1805.0,117.0,E,normal
422,4a1bc462-0be4-33fc-a2a8-c94ee65e3a29,0.0014155185238639769,0.0028088328355889113,32.38870909744696,7650,default,3295.0,2781.0,253.0,E,normal
423,d635937c-06c1-325c-8e43-9e19707cd485,0.009079537729435759,0.019487876727849535,24.247252747252748,2405,default,213.0,182.0,86.0,E,normal
424,2c32847b-5420-3af7-bc97-763b7a538ec2,0.01399701089181885,0.009172057980509378,39.39032258064516,10256,default,365.0,310.0,112.0,E,normal
425,33e6999c-6329-3c7b-8652-77f76b572821,0.0020369776609724046,0.0161892247043364,62.377049180327866,2326,default,338.0,305.0,308.0,E,normal
426,37faa2a8-6f33-3ac4-883c-f23c6d3f68e0,0.0006075491209927611,0.008066184074457083,11.622596153846153,177,default,423.0,416.0,39.0,E,normal
427,bedb41a7-2a52-3a28-8360-935e7df17471,7.154213036565978e-06,0.022390037095919448,9.554430379746835,4,default,2252.0,790.0,169.0,E,normal
428,1db9a829-8ccb-3f45-92a6-124270cb15a8,0.00017802056555269924,0.004522517375987813,14.107454667562122,225,default,1622.0,1489.0,95.0,E,normal
429,2d13060e-d7d4-3e24-9308-5a3bf925bd0a,0.0008338741077222583,0.010707332900713823,11.207272727272727,155,default,278.0,275.0,33.0,E,normal
430,d5da9a02-8015-36b8-b1c8-a02fad9f54da,0.0034209178923850303,0.01936324706758518,55.08717948717949,2205,default,232.0,195.0,208.0,E,normal
431,61914658-17f7-3ac6-8e0f-2032ab0b1e30,0.0006841919548341566,0.016937191249117856,8.801242236024844,59,default,188.0,161.0,24.0,E,normal
432,ab42aa51-6f81-333b-ba7e-cd5d64a45244,0.0010209334286185477,0.0028255730855917763,28.656269691241334,5572,default,3711.0,3174.0,257.0,E,normal
433,c78fd267-28a5-3829-a976-ce969b0a3f89,0.02114375323331609,0.010346611484738748,42.955555555555556,9810,default,306.0,180.0,80.0,E,normal
434,e8d654d4-51e1-3d41-a925-c6ce96929154,1.0347864376926464e-05,0.011889035667107,11.828125,3,default,2266.0,384.0,54.0,E,normal
435,eb7f0e42-ec8f-341e-808d-026f6f228f9d,0.02036287141730213,0.007099658164606889,17.365296803652967,4647,default,257.0,219.0,27.0,E,normal
436,fc672998-87a4-36a0-b73d-7c40942d0145,0.0006820964039785768,0.03289977046671767,5.914027149321267,54,default,245.0,221.0,43.0,E,normal
437,0d5906fb-0aa9-3f32-9c37-8b09c266e270,0.010502835723598435,0.01681877444589309,100.26143790849673,9667,default,170.0,153.0,258.0,E,normal
438,2a545120-0345-3d4b-9587-8c9bda8598f1,0.006726186029137094,0.0055285767650354875,17.918340026773762,5402,default,794.0,747.0,74.0,E,normal
439,7970e3d6-63ed-3b46-8bc3-29d2fe36a763,0.007276873700388754,0.008769550673537655,18.04404567699837,4830,default,655.0,613.0,97.0,E,normal
440,62c4d0ea-c665-31b6-8dc2-83f3910dba05,0.0001262686009588444,0.003735757424817882,20.15181932245922,122,default,1103.0,797.0,60.0,E,normal
441,76699f40-7fc3-36ad-91a7-da86806d6e53,0.0006196403872752421,0.09820193637621023,5.201438848920863,27,default,161.0,139.0,71.0,E,normal
442,e68df3d8-0207-30af-bfd2-e3d2b0052bec,0.002574350582941297,0.0076191450194313766,30.70015698587127,3021,default,873.0,637.0,149.0,E,normal
443,f927b2f3-4150-3203-803c-fd4c892231df,0.013826137787056368,0.022463465553235907,87.4087591240876,9935,default,154.0,137.0,269.0,E,normal
444,05761a26-ebf9-3aad-bdb7-eb77a5ffdf46,7.730804795353893e-05,0.0019223593919828691,16.923266986959504,572,default,8022.0,7285.0,237.0,E,normal
445,7cd7c90f-4bb5-3e4c-96ae-e7df3871fbfe,1.3448090371167295e-05,0.008337816030123723,10.04864864864865,3,default,1630.0,370.0,31.0,E,normal
446,8582f88c-9faa-35ca-be99-fb816c5a0108,0.007451733232856066,0.008214016578749058,35.38666666666666,5934,default,484.0,375.0,109.0,E,normal
447,3155b7ab-b778-3fea-8e3b-6bcfa250529e,0.0023061844017439044,0.005813014694009366,26.856027753686035,4285,default,1287.0,1153.0,180.0,E,normal
448,342f0390-cd35-3a4b-bff2-10277eccf002,0.008571741511500548,0.006206644760861628,24.238938053097346,1409,default,165.0,113.0,17.0,E,normal
449,9bf59aaa-f0c1-35e3-9b56-e6269d5d167e,0.000847682119205298,0.029433406916850625,6.0941704035874436,70,default,244.0,223.0,40.0,E,normal
450,d7ea0ef8-a704-353d-be35-f9f4f665094d,0.0004023756495916852,0.013857955951497154,12.208459214501511,196,default,688.0,662.0,112.0,E,normal
451,f95b8967-1140-3e0c-a95e-6b50faa8848e,0.00942039481368999,0.010162364209788576,32.30566037735849,4839,default,329.0,265.0,87.0,E,normal
452,114f7df9-50ca-3e47-accd-02238f2ee99e,0.0013959633027522936,0.024587155963302753,8.5423197492163,229,default,379.0,319.0,67.0,E,normal
453,53d442e0-764d-3e00-af9f-21920664b959,0.0008653463799812537,0.0021373590479166074,30.201158052755737,7312,default,5471.0,4663.0,301.0,E,normal
454,565e717f-95e1-36a9-9b7d-e74aeb6d49d4,0.00014290310127396732,0.009651267533136018,36.829383886255926,67,default,389.0,211.0,75.0,E,normal
455,1c94f70d-58cd-3004-b8ca-5249f570dc09,0.004587241782512668,0.014681044562816681,49.65806451612903,2119,default,391.0,155.0,113.0,E,normal
456,356e09e9-7225-355b-8a6c-1a3ba2e00aa8,0.0004216489216489216,0.01283101283101283,12.291946308724832,186,default,610.0,596.0,94.0,E,normal
457,5e7a6e81-8676-33f7-83f1-414e23a8a93b,0.029514660831509845,0.026477024070021882,41.171171171171174,8093,default,181.0,111.0,121.0,E,normal
458,cdea1b99-edd0-36e2-bc8b-7e1cb6ae14b4,0.000749730312837109,0.034519956850053934,5.867088607594937,42,default,167.0,158.0,32.0,E,normal
459,eb81bce8-c6a1-3781-a61a-7437d400eb22,0.001734564236523391,0.005165043932557587,25.253373313343328,3507,default,1568.0,1334.0,174.0,E,normal
460,f947e0e2-01b5-3d67-8d4c-1efa14994ed3,0.013808762619725603,0.01190784364483562,83.0752688172043,12803,default,197.0,186.0,184.0,E,normal
461,9ed8f25f-d223-3c52-bf7c-45fc33b296aa,0.0005453616673477728,0.011033919084593379,24.717171717171716,161,default,253.0,198.0,54.0,E,normal
462,a0026189-ed03-317a-ad72-b810b38646d2,0.004183941090432238,0.007565441065214102,20.93664202745512,4978,default,1031.0,947.0,150.0,E,normal
463,af8d843a-58cf-3564-958a-376eff91a216,6.363636363636364e-06,0.017613636363636363,8.133086876155268,4,default,2596.0,1082.0,155.0,E,normal
464,dc6cb97c-1239-388a-a56f-ed1f42e0a637,0.00010020237303171435,0.0029108449767132403,13.97597830298334,217,default,2725.0,2581.0,105.0,E,normal
465,1b03c230-0c7e-3f46-b408-e0c66a184bbc,9.066235714396178e-05,0.002110944434993737,15.948452336909607,704,default,8874.0,8109.0,273.0,E,normal
466,2bfecb39-003a-3d45-9c95-3c795d34df28,0.0008939108600125549,0.013182674199623353,16.01005025125628,171,default,200.0,199.0,42.0,E,normal
467,b0657f3b-70e8-3332-ad84-262c27823cf9,0.004644739312762096,0.004256118169869187,18.730363423212193,4453,default,921.0,853.0,68.0,E,normal
468,cafbc196-6bbf-34ea-8199-3dbfd37d88db,0.007119562166713444,0.021470670783047992,25.818840579710145,3045,default,311.0,276.0,153.0,E,normal
469,d1f78c05-5dc7-34d6-b70d-dc7d7e875d5b,0.0028700956149027364,0.03626772172766238,27.324324324324323,523,default,145.0,111.0,110.0,E,normal
470,ff62d81d-4b83-3292-8a45-b902265e1a97,8.852629751779205e-06,0.016837354625933,7.21026282853567,4,default,2106.0,799.0,97.0,E,normal
471,05123da6-bf2a-3dd9-9836-37a9484a4427,0.001935720640569395,0.02683867141162515,60.214285714285715,784,default,174.0,112.0,181.0,E,normal
472,1924bd2f-ec64-365a-a83d-2bc5b34b775e,0.00014377190617417094,0.0018873011593421407,18.27093596059113,128,default,1115.0,812.0,28.0,E,normal
473,72bc876b-5791-3655-a77f-4813b82fcef6,0.0001342225927469779,0.005597570416244864,21.44699872286079,136,default,1010.0,783.0,94.0,E,normal
474,8f91f452-03ef-3469-8660-e0877282a6c7,0.0012277554406790478,0.002731508073265684,29.552998868351565,5772,default,3117.0,2651.0,214.0,E,normal
475,212b8286-d510-3c13-978b-ca6bac75c1b3,0.000152172330980278,0.0017465977730878393,18.7462482946794,126,default,1041.0,733.0,24.0,E,normal
476,9db56e6f-e7b9-31b5-978b-b9fb37ac8387,0.0008859824780976219,0.02227784730913642,10.710455764075068,213,default,520.0,373.0,89.0,E,normal
477,c7823bf3-4107-3c1e-893c-f9cf56760358,0.0008251928020565553,0.007426449585832619,17.592964824120603,174,default,232.0,199.0,26.0,E,normal
478,e5cf723a-5db2-30ee-a7e1-8eaa4f077c11,0.010306855002025111,0.007138517618469016,36.71375464684015,12215,default,632.0,538.0,141.0,E,normal
479,eb02e805-0017-3930-aef7-321a0d12ec0d,0.0009083224967490247,0.02990897269180754,5.696296296296296,42,default,150.0,135.0,23.0,E,normal
480,1177a00d-736a-30cd-befd-f65cdeea97c0,9.286702232760325e-06,0.01007705986959099,9.303308823529411,3,default,2510.0,544.0,51.0,E,normal
481,8356d8cc-943c-31fa-abb8-d4a6653f2b1b,0.00240633130962706,0.009829430471234461,34.162962962962965,1998,default,651.0,405.0,136.0,E,normal
482,96e249c0-c378-3771-ac70-263e61ee0797,0.0004029895908980876,0.007141128056160736,11.669491525423728,200,default,732.0,708.0,59.0,E,normal
483,9f66431d-8e1b-32e4-83cd-ec5e07128fdd,0.02911835767864193,0.007106198183971575,91.77536231884058,22128,default,142.0,138.0,90.0,E,normal
484,cb8e40ee-a935-30ba-8071-9ced09b46da9,0.0011303456356180433,0.022261277094317515,10.558762886597938,348,default,598.0,485.0,114.0,E,normal
485,e22ba257-2ac6-3e9c-a101-73858e26475c,0.003020376707855482,0.005904020481203793,38.24075924075924,6938,default,1183.0,1001.0,226.0,E,normal
486,e8f7bbd9-eec1-3285-a328-a71170c374e1,0.0008444733796296297,0.005497685185185185,15.926267281105991,176,default,276.0,217.0,19.0,E,normal
487,f12a1ee6-9744-3cdd-be6d-c1348dd6ca72,0.012475441289332308,0.024558710667689946,21.716666666666665,1951,default,129.0,120.0,64.0,E,normal
488,0b1c44b6-7060-37bc-90e6-0d051c6757e3,0.00034506866416978777,0.014232209737827715,6.522801302931596,83,default,638.0,614.0,57.0,E,normal
489,47a2c85c-6db9-36eb-b83a-6a07f00fd1a7,9.361233480176211e-06,0.012665198237885462,7.662447257383966,4,default,2029.0,711.0,69.0,E,normal
490,c7effaf2-df1d-3623-97e0-1cce7ac4481e,1.8002209657503088e-05,0.006758952362383831,47.637770897832816,17,default,663.0,323.0,104.0,E,normal
491,e1fc29de-4e3d-3fb4-8766-6642f6047f66,0.0033107572115384618,0.019831730769230768,47.27272727272727,1653,default,215.0,176.0,165.0,E,normal
492,f7e4cc39-633f-3ec9-9fec-a0d68a944b26,0.003947258485639687,0.018102697998259355,63.13186813186813,2722,default,237.0,182.0,208.0,E,normal
493,02b3f50a-7ef4-3025-b416-cf754c30c94c,0.0005133782150871742,0.009494217158639738,25.977578475336323,179,default,232.0,223.0,55.0,E,normal
494,759725e4-9fef-35da-a88f-dd28a2f2daa3,0.00021470026727758688,0.007789232531500573,13.945686900958467,169,default,1010.0,939.0,102.0,E,normal
495,b2cdc675-5112-3220-8dca-8d1e4afb2b3b,0.015655037546933665,0.008682728410513142,34.833787465940055,12009,default,410.0,367.0,111.0,E,normal
496,d6aa3b48-e9f3-35c1-ad1a-86ceac9cf3c2,0.016771214642262895,0.011023294509151415,21.087719298245613,4839,default,298.0,228.0,53.0,E,normal
497,d8ce02c7-4dda-3e84-8aaf-5fb6ede627ae,0.001587512291052114,0.024582104228121928,6.39622641509434,97,default,166.0,159.0,25.0,E,normal
498,3a7ecfe4-2c62-31f3-95af-770d56a88577,0.0009108409321175278,0.02735562310030395,7.833333333333333,54,default,133.0,126.0,27.0,E,normal
499,69f30b92-5b19-3d0c-8ba1-e6ca332dc31f,0.0005292713967546929,0.010976773783009864,24.944444444444443,200,default,266.0,252.0,69.0,E,normal
500,76829ff3-f815-3aed-9780-2f9b764e0b5c,0.003293523387766399,0.03819540548021035,35.42156862745098,714,default,125.0,102.0,138.0,E,normal
501,89f11736-3a9e-382e-a7bd-3ee84b3c4fd1,0.006969623155179825,0.006232984668290586,51.505535055350556,5837,default,553.0,271.0,87.0,E,normal
502,9db546de-e27e-3f5b-8ad3-14106ec5dcde,0.0036886803473384993,0.006619679919006269,21.91211604095563,5684,default,1308.0,1172.0,170.0,E,normal
503,d88324c9-06ed-3395-a280-0442c9cfb52c,0.00924685216850614,0.007889009793253536,85.77333333333333,14277,default,313.0,300.0,203.0,E,normal
504,d9bd70f5-73ce-37fe-8dce-97c32135bbe2,0.014236825396825397,0.011428571428571429,17.96577946768061,4037,default,307.0,263.0,54.0,E,normal
505,f2c870e8-79a6-35e3-8af1-4765c1929502,0.0005768817204301075,0.02795698924731183,6.326530612244898,33,default,172.0,147.0,26.0,E,normal
506,168ff283-1ed7-3ec0-a246-96fbfeac4d80,0.007307044410413476,0.02679938744257274,51.21568627450981,2291,default,127.0,102.0,140.0,E,normal
507,1b26b358-f7e4-3cf0-b1aa-b9c1a10357f2,0.01213445587259456,0.010119442601194425,18.266666666666666,4389,default,391.0,330.0,61.0,E,normal
508,366f3b54-dde7-3436-82b7-5d0f70ac0bae,0.0011945881514432825,0.002556004767931971,28.836640680368532,5833,default,3349.0,2822.0,208.0,E,normal
509,65a2e2a2-4e0b-3a7f-aeb2-6bb96465547c,0.0009601215343714394,0.008355488036460312,11.063025210084033,152,default,243.0,238.0,22.0,E,normal
510,96bf9083-53be-3262-bb4a-f9043f615c84,1.5073009891662741e-05,0.037682524729156855,12.201149425287356,2,default,1313.0,174.0,80.0,E,normal
511,c3552ceb-84ef-3288-b64e-4afc3fcef500,0.00013105489773950486,0.010360602798708289,37.535353535353536,59,default,362.0,198.0,77.0,E,normal
512,27db000d-f1fd-3680-b4a2-fea830f7ed79,0.009457938257993386,0.00782800441014333,34.35606060606061,10295,default,579.0,528.0,142.0,E,normal
513,39922ee8-31b8-312d-a458-35b69413fcf4,0.0001117560865644725,0.005522993688007214,18.59958071278826,119,default,1267.0,954.0,98.0,E,normal
514,5f498132-02be-3245-957e-2d6180063a7b,0.016962536212799577,0.03107716618382934,70.97196261682242,7729,default,117.0,107.0,236.0,E,normal
515,a5f5f04c-33ba-3aa4-846b-904eacd384cc,0.028010907704042715,0.011746758199847445,40.96875,11017,default,263.0,160.0,77.0,E,normal
516,a7a81411-9b6e-3c87-b846-88fb4ecced12,5.006739842095128e-06,0.017523589447332948,36.31468531468531,2,default,3136.0,143.0,91.0,E,normal
517,549839ff-b2af-326a-8d62-e2bdc746803c,8.447219887114208e-05,0.002437852768103759,15.270493306436824,423,default,5880.0,5453.0,203.0,E,normal
518,a4afa04d-e85c-3357-b72a-b8d905e2c0fd,0.010570473568900625,0.006572664457052974,35.1798418972332,11290,default,564.0,506.0,117.0,E,normal
519,bd8e10d5-b814-3192-8897-0c2e750aeaee,3.231435403606282e-06,0.010986880372261358,8.278758694489031,3,default,6065.0,1869.0,170.0,E,normal
520,fbccbf8f-bc88-3ffb-a8b5-b613ce647322,5.461010922021844e-06,0.017018034036068073,11.121468926553673,3,default,3587.0,708.0,134.0,E,normal
521,4bb2486c-e6f2-393c-9931-820efc8b65a3,0.20297442455242967,0.01278772378516624,2.7535211267605635,4762,default,144.0,142.0,5.0,E,normal
522,c25b9256-4554-3c0a-8ffa-b4057edf7891,0.005947441317976382,0.01202799241871993,33.21549636803874,4896,default,553.0,413.0,165.0,E,normal
523,02f1356d-6319-3be9-a183-27f1dff739ef,0.0014752482734284417,0.002684377678076322,30.814757281553398,7024,default,3017.0,2575.0,213.0,E,normal
524,35460062-6a09-3b9e-b743-b21e666db797,0.039617851536218884,0.011886073110562907,41.67289719626168,10600,default,179.0,107.0,53.0,E,normal
525,af3c4199-c6e7-32d9-9a67-a5ce3fd0c289,0.0199841381741276,0.014716249559393726,97.82758620689656,13607,default,124.0,116.0,167.0,E,normal
526,2e29f803-29cf-341c-bbf4-8231d32ef679,0.0030462405284631825,0.005945210802409171,20.670682730923694,4704,default,1335.0,1245.0,153.0,E,normal
527,68d61e0e-89b0-3ec7-9952-d6ab9a35b159,0.04942935596605092,0.018971542685971045,16.691666666666666,5941,default,130.0,120.0,38.0,E,normal
528,80acc937-45fa-352f-8f1a-c8ced5ff6821,0.00012660593319317918,0.001518336837187573,18.90066225165563,131,default,1308.0,906.0,26.0,E,normal
529,bc2e20f0-3b5b-385b-9b46-818d15da79d3,0.000884905313476742,0.006312434883863455,53.851485148514854,867,default,618.0,303.0,103.0,E,normal
530,ce648ceb-92ae-3e02-8fc4-f78dc60c746e,0.004285917915949865,0.00486606045711477,20.284147557328016,5232,default,1078.0,1003.0,99.0,E,normal
531,d94518c6-1f3d-3a7a-b5d1-e56db6a055d6,0.0006825121443442053,0.005783021050196623,18.714285714285715,178,default,360.0,231.0,25.0,E,normal
532,da338d7b-3a15-3dd8-a7fb-b631901a1de9,4.871426289730075e-06,0.012138636000638876,7.658715596330275,4,default,3409.0,1635.0,152.0,E,normal
533,eb9eaae4-a52f-32a7-8b00-eb034dfcad6e,0.003132183121091789,0.006435711351499384,31.43328550932568,4118,default,939.0,697.0,141.0,E,normal
534,1db2bd1c-f7ba-3009-b816-079ac3d7494b,0.011557008451602615,0.013873385424972094,21.926573426573427,4349,default,333.0,286.0,87.0,E,normal
